short_name,station_id,legacy_id,capacity,name,lat,lon,date,year
4077.04,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,3398,23,Smith St & 9 St,40.6746957,-73.99785768,2020-10-28,2020
4077.04,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,3398,23,Smith St & 9 St,40.6746957,-73.99785768,2019-10-12,2019
4077.04,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,3398,23,Smith St & 9 St,40.6746957,-73.99785768,2018-12-13,2018
4077.04,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,3398,23,Smith St & 9 St,40.6746957,-73.99785768,2017-08-22,2017
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,33,Court St & Nelson St,40.6763947,-73.99869893,2024-09-26,2024
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,33,Court St & Nelson St,40.6763947,-73.99869893,2023-03-22,2023
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,33,Court St & Nelson St,40.6763947,-73.99869893,2022-12-12,2022
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,33,Court St & Nelson St,40.6763947,-73.99869893,2021-09-22,2021
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,25,Court St & Nelson St,40.6763947,-73.99869893,2020-10-28,2020
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,25,Court St & Nelson St,40.6763947,-73.99869893,2019-10-12,2019
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,25,Court St & Nelson St,40.6763947,-73.99869893,2018-12-13,2018
4077.07,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,3397,25,Court St & Nelson St,40.6763947,-73.99869893,2017-08-22,2017
4080.01,81640d04-c36a-4fb1-98b0-85be10be516c,5014,21,Schenectady Ave & Pacific St,40.67686,-73.93327,2024-09-26,2024
4080.01,81640d04-c36a-4fb1-98b0-85be10be516c,5014,21,Schenectady Ave & Pacific St,40.67686,-73.93327,2023-03-22,2023
4083.13,3576,3576,27,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2021-05-08,2021
4083.13,3576,3576,27,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2020-10-28,2020
4083.13,3576,3576,27,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2019-10-12,2019
4083.13,3576,3576,27,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2018-12-13,2018
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2024-09-26,2024
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2023-03-22,2023
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2022-12-12,2022
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2021-09-22,2021
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2020-10-28,2020
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2019-10-12,2019
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2018-12-13,2018
4086.05,66de4897-0aca-11e7-82f6-3863bb44ef7c,3394,21,Columbia St & W 9 St,40.6769993,-74.00647134,2017-08-22,2017
4086.06,66de48f9-0aca-11e7-82f6-3863bb44ef7c,3395,19,Henry St & W 9 St,40.6763744,-74.00324957,2024-09-26,2024
4086.06,66de48f9-0aca-11e7-82f6-3863bb44ef7c,3395,19,Henry St & W 9 St,40.6763744,-74.00324957,2023-03-22,2023
4086.06,66de48f9-0aca-11e7-82f6-3863bb44ef7c,3395,19,Henry St & W 9 St,40.6763744,-74.00324957,2022-12-12,2022
4086.06,66de48f9-0aca-11e7-82f6-3863bb44ef7c,3395,19,Henry St & W 9 St,40.6763744,-74.00324957,2021-09-22,2021
4086.06,66de48f9-0aca-11e7-82f6-3863bb44ef7c,3395,19,Henry St & W 9 St,40.6763744,-74.00324957,2020-10-28,2020
4086.06,66de48f9-0aca-11e7-82f6-3863bb44ef7c,3395,19,Henry St & W 9 St,40.6763744,-74.00324957,2019-10-12,2019
4086.06,66de48f9-0aca-11e7-82f6-3863bb44ef7c,3395,19,Henry St & W 9 St,40.6763744,-74.00324957,2017-08-22,2017
4087.01,fdf21800-6106-4739-b7d5-b379b19e5732,4913,22,Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351,2024-09-26,2024
4087.01,fdf21800-6106-4739-b7d5-b379b19e5732,4913,22,Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351,2023-03-22,2023
4087.01,fdf21800-6106-4739-b7d5-b379b19e5732,4913,22,Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351,2022-11-30,2022
4089.01,00d94dfc-3695-47e1-aba6-7f319dd2eb08,4989,22,Bergen St & Kingston Ave,40.6756,-73.9415,2024-09-26,2024
4089.01,00d94dfc-3695-47e1-aba6-7f319dd2eb08,4989,22,Bergen St & Kingston Ave,40.6756,-73.9415,2023-03-22,2023
4089.01,00d94dfc-3695-47e1-aba6-7f319dd2eb08,4989,22,Bergen St & Kingston Ave,40.6756,-73.9415,2022-11-30,2022
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,36,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2024-09-26,2024
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,36,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2023-03-22,2023
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,36,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2022-12-12,2022
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,36,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2021-09-22,2021
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,21,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2020-10-28,2020
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,21,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2019-10-12,2019
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,21,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2018-12-13,2018
4095.03,66de14af-0aca-11e7-82f6-3863bb44ef7c,3347,21,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2017-08-22,2017
4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,3676,24,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661,2024-09-26,2024
4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,3676,24,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661,2023-03-22,2023
4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,3676,24,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661,2022-12-12,2022
4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,3676,24,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661,2021-09-22,2021
4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,3676,24,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661,2020-10-28,2020
4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,3676,24,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661,2019-10-12,2019
4095.10,633fbc4c-7617-47ba-a393-aad7a8d26a3e,3676,24,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661,2018-12-13,2018
4096.08,4568f854-1268-45cf-bac8-82286ef40ae6,4956,21,Dean St & Rockaway Ave,40.67486,-73.91123,2024-09-26,2024
4096.08,4568f854-1268-45cf-bac8-82286ef40ae6,4956,21,Dean St & Rockaway Ave,40.67486,-73.91123,2023-03-22,2023
4096.08,4568f854-1268-45cf-bac8-82286ef40ae6,4956,0,Dean St & Rockaway Ave,40.67486,-73.91123,2022-11-30,2022
4098.06,78b4aa30-e4e9-4447-9419-c89f8527892e,4918,23,New York Ave & St Marks Ave,40.67514,-73.94716,2024-09-26,2024
4098.06,78b4aa30-e4e9-4447-9419-c89f8527892e,4918,23,New York Ave & St Marks Ave,40.67514,-73.94716,2023-03-22,2023
4098.06,78b4aa30-e4e9-4447-9419-c89f8527892e,4918,23,New York Ave & St Marks Ave,40.67514,-73.94716,2022-11-30,2022
4101.17,bca594e5-779f-4866-bd6b-818871f97d38,4514,31,President St & 4 Ave,40.676757,-73.983262,2024-09-26,2024
4101.17,bca594e5-779f-4866-bd6b-818871f97d38,4514,31,President St & 4 Ave,40.676757,-73.983262,2023-03-22,2023
4101.17,bca594e5-779f-4866-bd6b-818871f97d38,4514,31,President St & 4 Ave,40.676757,-73.983262,2022-12-12,2022
4101.17,bca594e5-779f-4866-bd6b-818871f97d38,4514,31,President St & 4 Ave,40.676757,-73.983262,2021-09-22,2021
4105.01,901cab1a-a77e-424e-b602-16883e792f93,4954,19,Pacific St & Ralph Ave,40.67607,-73.92171,2024-09-26,2024
4105.01,901cab1a-a77e-424e-b602-16883e792f93,4954,19,Pacific St & Ralph Ave,40.67607,-73.92171,2023-03-22,2023
4105.01,901cab1a-a77e-424e-b602-16883e792f93,4954,0,Pacific St & Ralph Ave,40.67607,-73.92171,2022-11-30,2022
4107.05,66f68197-4897-4576-896a-48e0312104c5,3569,29,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2024-09-26,2024
4107.05,66f68197-4897-4576-896a-48e0312104c5,3569,29,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2023-03-22,2023
4107.05,66f68197-4897-4576-896a-48e0312104c5,3569,29,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2022-12-12,2022
4107.05,66f68197-4897-4576-896a-48e0312104c5,3569,29,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2021-09-22,2021
4107.05,66f68197-4897-4576-896a-48e0312104c5,3569,29,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2020-10-28,2020
4107.05,66f68197-4897-4576-896a-48e0312104c5,3569,29,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2019-10-12,2019
4107.05,66f68197-4897-4576-896a-48e0312104c5,3569,29,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2018-12-13,2018
4107.13,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,21,Dean St & Franklin Ave,40.6775920693738,-73.955637216568,2024-09-26,2024
4107.13,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,21,Dean St & Franklin Ave,40.6775920693738,-73.955637216568,2023-03-22,2023
4107.13,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,21,Dean St & Franklin Ave,40.6775920693738,-73.955637216568,2022-12-12,2022
4107.13,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,21,Dean St & Franklin Ave,40.6775920693738,-73.955637216568,2021-09-22,2021
4107.13,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,21,Dean St & Franklin Ave,40.6775920693738,-73.955637216568,2020-10-28,2020
4107.13,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,21,Dean St & Franklin Ave,40.6775920693738,-73.955637216568,2019-10-12,2019
4107.13,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,21,Dean St & Franklin Ave,40.6775920693738,-73.955637216568,2018-12-13,2018
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,53,3 St & Hoyt St,40.6777287,-73.99364123,2024-09-26,2024
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,53,3 St & Hoyt St,40.6777287,-73.99364123,2023-03-22,2023
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,53,3 St & Hoyt St,40.6777287,-73.99364123,2022-12-12,2022
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,53,3 St & Hoyt St,40.6777287,-73.99364123,2021-09-22,2021
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,21,3 St & Hoyt St,40.6777287,-73.99364123,2020-10-28,2020
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,21,3 St & Hoyt St,40.6777287,-73.99364123,2019-10-12,2019
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,21,3 St & Hoyt St,40.6777287,-73.99364123,2018-12-13,2018
4110.10,66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3381,21,3 St & Hoyt St,40.6777287,-73.99364123,2017-08-22,2017
4113.01,b930dd82-92d0-4d86-b896-7d8b827c2d5f,4937,19,Pacific St & Rochester Ave,40.67639,-73.92748,2024-09-26,2024
4113.01,b930dd82-92d0-4d86-b896-7d8b827c2d5f,4937,19,Pacific St & Rochester Ave,40.67639,-73.92748,2023-03-22,2023
4113.01,b930dd82-92d0-4d86-b896-7d8b827c2d5f,4937,19,Pacific St & Rochester Ave,40.67639,-73.92748,2022-11-30,2022
4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,3574,23,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2024-09-26,2024
4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,3574,23,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2023-03-22,2023
4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,3574,23,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2022-12-12,2022
4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,3574,23,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2021-09-22,2021
4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,3574,23,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2020-10-28,2020
4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,3574,23,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2019-10-12,2019
4116.08,69f84045-48f9-4c6c-90d3-0503e5ed39e9,3574,23,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2018-12-13,2018
4116.09,1880643645302280466,1880643645302280466,33,Washington Ave & Park Pl,40.675832,-73.963308,2024-09-26,2024
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2024-09-26,2024
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2023-03-22,2023
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2022-12-12,2022
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2021-09-22,2021
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2020-10-28,2020
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2019-10-12,2019
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2018-12-13,2018
4119.04,66de4959-0aca-11e7-82f6-3863bb44ef7c,3396,25,Clinton St & 4 Place,40.6783563,-74.00014502,2017-08-22,2017
4119.05,3669,3669,19,Henry St & W 9 St,40.6763035763418,-74.0031404793262,2018-12-13,2018
4120.02,038b7369-9c6e-4eb2-8569-f7461443302f,4912,21,Fulton St & Williams Ave,40.67709,-73.9008,2024-09-26,2024
4120.02,038b7369-9c6e-4eb2-8569-f7461443302f,4912,21,Fulton St & Williams Ave,40.67709,-73.9008,2023-03-22,2023
4120.02,038b7369-9c6e-4eb2-8569-f7461443302f,4912,0,Fulton St & Williams Ave,40.67709,-73.9008,2022-11-30,2022
4122.03,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,4926,20,Pacific St & Troy Ave,40.67686,-73.93607,2024-09-26,2024
4122.03,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,4926,20,Pacific St & Troy Ave,40.67686,-73.93607,2023-03-22,2023
4122.03,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,4926,20,Pacific St & Troy Ave,40.67686,-73.93607,2022-11-30,2022
4124.04,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,19,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2023-03-22,2023
4124.04,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,19,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2022-12-12,2022
4124.04,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,19,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2021-09-22,2021
4124.04,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,19,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2020-10-28,2020
4124.04,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,19,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2019-10-12,2019
4124.04,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,19,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2018-12-13,2018
4124.04,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,3249,19,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2017-08-22,2017
4125.07,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3416,25,7 Ave & Park Pl,40.6776147,-73.97324283,2024-09-26,2024
4125.07,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3416,25,7 Ave & Park Pl,40.6776147,-73.97324283,2023-03-22,2023
4125.07,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3416,25,7 Ave & Park Pl,40.6776147,-73.97324283,2022-12-12,2022
4125.07,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3416,25,7 Ave & Park Pl,40.6776147,-73.97324283,2021-09-22,2021
4125.07,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3416,25,7 Ave & Park Pl,40.6776147,-73.97324283,2020-10-28,2020
4125.07,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3416,25,7 Ave & Park Pl,40.6776147,-73.97324283,2019-10-12,2019
4125.07,66de5d57-0aca-11e7-82f6-3863bb44ef7c,3416,25,7 Ave & Park Pl,40.6776147,-73.97324283,2017-08-22,2017
4125.12,3663,3663,25,Sterling Pl & 7 Ave,40.6771648946906,-73.973827958107,2018-12-13,2018
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2024-09-26,2024
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2023-03-22,2023
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2022-12-12,2022
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2021-09-22,2021
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2020-10-28,2020
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2019-10-12,2019
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2018-12-13,2018
4128.08,66de1295-0aca-11e7-82f6-3863bb44ef7c,3342,23,Pioneer St & Richards St,40.6777748,-74.0094613,2017-08-22,2017
4129.10,cf1a96a7-f695-4ba2-bcf2-899552e21e47,5005,20,Herkimer St & Eastern Pkwy,40.67738,-73.90829,2024-09-26,2024
4129.10,cf1a96a7-f695-4ba2-bcf2-899552e21e47,5005,20,Herkimer St & Eastern Pkwy,40.67738,-73.90829,2023-03-22,2023
4129.10,cf1a96a7-f695-4ba2-bcf2-899552e21e47,5005,0,Herkimer St & Eastern Pkwy,40.67738,-73.90829,2022-11-30,2022
4131.03,9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,5006,19,Brooklyn Ave & Dean St,40.67669,-73.94437,2024-09-26,2024
4131.03,9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,5006,19,Brooklyn Ave & Dean St,40.67669,-73.94437,2023-03-22,2023
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,41,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2024-09-26,2024
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,41,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2023-03-22,2023
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,41,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2022-12-12,2022
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,41,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2021-09-22,2021
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,23,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2020-10-28,2020
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,23,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2019-10-12,2019
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,23,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2018-12-13,2018
4134.06,66de110b-0aca-11e7-82f6-3863bb44ef7c,3339,23,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2017-08-22,2017
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,32,Coffey St & Conover St,40.677236,-74.015665,2024-09-26,2024
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,32,Coffey St & Conover St,40.677236,-74.015665,2023-03-22,2023
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,32,Coffey St & Conover St,40.677236,-74.015665,2022-12-12,2022
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,32,Coffey St & Conover St,40.677236,-74.015665,2021-09-22,2021
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,19,Coffey St & Conover St,40.677236,-74.015665,2020-10-28,2020
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,19,Coffey St & Conover St,40.677236,-74.015665,2019-10-12,2019
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,19,Coffey St & Conover St,40.677236,-74.015665,2018-12-13,2018
4137.10,66de1516-0aca-11e7-82f6-3863bb44ef7c,3348,19,Coffey St & Conover St,40.677236,-74.015665,2017-08-22,2017
4137.14,40042fb4-6ddd-4f74-bb52-5af3e4e08c8d,4666,24,Coffey St & Ferris St,40.6781838797765,-74.0170168876648,2024-09-26,2024
4137.14,40042fb4-6ddd-4f74-bb52-5af3e4e08c8d,4666,24,Coffey St & Ferris St,40.6781838797765,-74.0170168876648,2023-03-22,2023
4137.14,40042fb4-6ddd-4f74-bb52-5af3e4e08c8d,4666,24,Coffey St & Ferris St,40.6781838797765,-74.0170168876648,2022-12-12,2022
4138.04,ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581,4911,24,Thomas S. Boyland St & Fulton St,40.67854,-73.91367,2024-09-26,2024
4138.04,ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581,4911,24,Thomas S. Boyland St & Fulton St,40.67854,-73.91367,2023-03-22,2023
4138.04,ffaa8f6a-a4ea-4d3a-a57c-f42f77cd4581,4911,24,Thomas S. Boyland St & Fulton St,40.67854,-73.91367,2022-11-30,2022
4140.03,c702c094-b08f-449d-a41d-b3724f147491,4914,22,Pacific St & Nostrand Ave,40.6776,-73.94963,2024-09-26,2024
4140.03,c702c094-b08f-449d-a41d-b3724f147491,4914,22,Pacific St & Nostrand Ave,40.6776,-73.94963,2023-03-22,2023
4140.03,c702c094-b08f-449d-a41d-b3724f147491,4914,22,Pacific St & Nostrand Ave,40.6776,-73.94963,2022-11-30,2022
4143.03,3407,3407,35,Union St & Nevins St,40.6790979972168,-73.9876547455788,2022-12-12,2022
4143.03,3407,3407,35,Union St & Nevins St,40.6790979972168,-73.9876547455788,2021-09-22,2021
4143.03,3407,3407,23,Union St & Nevins St,40.6790979972168,-73.9876547455788,2020-10-28,2020
4143.03,3407,3407,23,Union St & Nevins St,40.6790979972168,-73.9876547455788,2019-10-12,2019
4143.03,3407,3407,23,Union St & Nevins St,40.6790979972168,-73.9876547455788,2018-12-13,2018
4143.03,3407,3407,23,Union St & Nevins St,40.6790979972168,-73.9876547455788,2017-08-22,2017
4143.04,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,3762,27,3 Ave & Carroll St,40.677027,-73.9865,2024-09-26,2024
4143.04,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,3762,27,3 Ave & Carroll St,40.677027,-73.9865,2023-03-22,2023
4143.04,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,3762,27,3 Ave & Carroll St,40.677027,-73.9865,2022-12-12,2022
4143.04,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,3762,27,3 Ave & Carroll St,40.677027,-73.9865,2021-09-22,2021
4143.04,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,3762,27,3 Ave & Carroll St,40.677027,-73.9865,2020-10-28,2020
4143.04,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,3762,27,3 Ave & Carroll St,40.677027,-73.9865,2019-10-12,2019
4146.02,b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,4932,21,Columbus Pl & Atlantic Ave,40.67717,-73.92285,2024-09-26,2024
4146.02,b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,4932,21,Columbus Pl & Atlantic Ave,40.67717,-73.92285,2023-03-22,2023
4146.02,b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,4932,0,Columbus Pl & Atlantic Ave,40.67717,-73.92285,2022-11-30,2022
4148.07,292ad4f3-9fb0-44ec-9e61-613c711f73c1,3546,21,Pacific St & Classon Ave,40.6791944,-73.9587903,2024-09-26,2024
4148.07,292ad4f3-9fb0-44ec-9e61-613c711f73c1,3546,21,Pacific St & Classon Ave,40.6791944,-73.9587903,2023-03-22,2023
4148.07,292ad4f3-9fb0-44ec-9e61-613c711f73c1,3546,21,Pacific St & Classon Ave,40.6791944,-73.9587903,2022-12-12,2022
4148.07,292ad4f3-9fb0-44ec-9e61-613c711f73c1,3546,21,Pacific St & Classon Ave,40.6791944,-73.9587903,2021-09-22,2021
4148.07,292ad4f3-9fb0-44ec-9e61-613c711f73c1,3546,21,Pacific St & Classon Ave,40.6791944,-73.9587903,2020-10-28,2020
4148.07,292ad4f3-9fb0-44ec-9e61-613c711f73c1,3546,21,Pacific St & Classon Ave,40.6791944,-73.9587903,2019-10-12,2019
4148.07,292ad4f3-9fb0-44ec-9e61-613c711f73c1,3546,21,Pacific St & Classon Ave,40.6791944,-73.9587903,2018-12-13,2018
4151.01,66de4078-0aca-11e7-82f6-3863bb44ef7c,3384,25,Smith St & 3 St,40.6787242,-73.99599099,2024-09-26,2024
4151.01,66de4078-0aca-11e7-82f6-3863bb44ef7c,3384,25,Smith St & 3 St,40.6787242,-73.99599099,2023-03-22,2023
4151.01,66de4078-0aca-11e7-82f6-3863bb44ef7c,3384,25,Smith St & 3 St,40.6787242,-73.99599099,2022-12-12,2022
4151.01,66de4078-0aca-11e7-82f6-3863bb44ef7c,3384,25,Smith St & 3 St,40.6787242,-73.99599099,2021-09-22,2021
